product_id,legacy_product_code,sku,product_name,brand,department,category,supplier_id,launch_date,discontinue_date,standard_cost,list_price,product_status
PRD-00700,LEG-100699,AUR-000700,Orion Travel Product 700,Pulse,Sport & Lifestyle,Travel,SUP-002,2026-07-08,,107.51,199.54,Active
PRD-00701,LEG-100700,AUR-000701,Aurelia Select Fitness Product 701,Pulse,Sport & Lifestyle,Fitness,SUP-019,2023-10-11,,109.51,221.78,Active
PRD-00702,LEG-100701,AUR-000702,Vela Women's Product 702,Orion,Fashion & Accessories,Women's Clothing,SUP-021,2021-02-11,,67.8,118.1,Active
PRD-00703,LEG-100702,AUR-000703,Luma Chargers Product 703,Aurelia Select ,Electronics & Accessories,Chargers,SUP-038,2025-07-24,,75.86,146.21,Active
PRD-00704,LEG-100703,AUR-000704,Solara Furniture Product 704,Mira,Home & Living,Furniture,SUP-014,2021-05-15,,30.7,64.35,Active
PRD-00705,LEG-100704,AUR-000705,Pulse Outdoor Product 705,Vela,Sport & Lifestyle,Outdoor,SUP-066,2022-08-04,,112.93,153.35,Active
PRD-00706,LEG-100705,AUR-000706,Pulse Audio Product 706,Pulse,Electronics & Accessories,Audio,SUP-054,2023-09-19,,51.34,76.15,Active
PRD-00707,LEG-100706,AUR-000707,Aurelia Select Audio Product 707,Orion,Electronics & Accessories,Audio,SUP-026,2021-08-13,2023-10-08,27.25,55.75,Discontinued
PRD-00708,LEG-100707,AUR-000708,Vela Travel Product 708,Solara,Sport & Lifestyle,Travel,SUP-070,2023-10-11,,16.99,28.66,Active
PRD-00709,LEG-100708,AUR-000709,Vela Outdoor Product 709,Orion,Sport & Lifestyle,Outdoor,SUP-058,2022-01-12,,41.49,64.28,Active
PRD-00710,LEG-100709,AUR-000710,Luma Furniture Product 710,Luma,Home & Living,Furniture,SUP-066,2023-10-28,,104.72,202.39,Active
PRD-00711,LEG-100710,AUR-000711,Aurelia Select Bags Product 711,Pulse,Fashion & Accessories,Bags,SUP-036,2023-10-30,,33.81,64.55,Active
PRD-00712,LEG-100711,AUR-000712,Luma Sports Product 712,Luma,Sport & Lifestyle,Sports Accessories,SUP-033,2025-08-10,,37.1,51.93,Active
PRD-00713,LEG-100712,AUR-000713,Mira Footwear Product 713,Luma,Fashion & Accessories,Footwear,SUP-006,2021-02-13,,152.37,266.58,Active
PRD-00714,LEG-100713,AUR-000714,Aurelia Select Kitchen Product 714,Orion,Home & Living,Kitchen,SUP-063,2021-09-04,,27.38,40.32,Active
PRD-00715,LEG-100714,AUR-000715,Nova Sports Product 715,Solara,Sport & Lifestyle,Sports Accessories,SUP-068,2021-03-05,,121.29,244.38,Active
PRD-00716,LEG-100715,AUR-000716,Nova Home Product 716,Luma,Home & Living,Home Décor,SUP-054,2021-02-02,,43.36,64.29,Active
PRD-00717,LEG-100716,AUR-000717,Nova Travel Product 717,Solara,Sport & Lifestyle,Travel,SUP-029,2020-02-29,,36.25,58.19,Active
PRD-00718,LEG-100717,AUR-000718,Solara Kitchen Product 718,Solara,Home & Living,Kitchen,SUP-038,2022-07-19,,27.94,43.21,Active
PRD-00719,LEG-100718,AUR-000719,Aurelia Select Bedding Product 719,Nova,Home & Living,Bedding,SUP-045,2023-09-02,,172.13,227.4,Active
PRD-00720,LEG-100719,AUR-000720,Vela Haircare Product 720,Aurelia Select,Beauty & Personal Care,Haircare,SUP-042,2024-03-22,,26.05,35.79,Active
PRD-00721,LEG-100720,AUR-000721,Pulse Skincare Product 721,Orion,Beauty & Personal Care,Skincare,SUP-070,2022-03-09,,134.37,182.51,Active
PRD-00722,LEG-100721,AUR-000722,Solara Audio Product 722,Mira,Electronics & Accessories,Audio,SUP-063,2023-04-22,,65.87,107.27,Active
PRD-00723,LEG-100722,AUR-000723,Vela Footwear Product 723,Solara,Fashion & Accessories,Footwear,SUP-066,2024-05-21,,74.8,108.64,Active
PRD-00724,LEG-100723,AUR-000724,Luma Women's Product 724,Aurelia Select,Fashion & Accessories,Women's Clothing,SUP-009,2022-09-11,,20.08,37.92,Active
PRD-00725,LEG-100724,AUR-000725,Pulse Home Product 725,Nova,Home & Living,Home Décor,SUP-027,2025-11-27,,41.28,84.3,Active
PRD-00726,LEG-100725,AUR-000726,Nova Travel Product 726,Luma,Sport & Lifestyle,Travel,SUP-004,2020-01-07,,88.57,127.18,Active
PRD-00727,LEG-100726,AUR-000727,Aurelia Select Fragrance Product 727,Nova,Beauty & Personal Care,Fragrance,SUP-010,2020-05-17,,76.68,101.85,Active
PRD-00728,LEG-100727,AUR-000728,Orion Men's Product 728,Nova,Fashion & Accessories,Men's Clothing,SUP-030,2023-06-25,,77.95,99.23,Active
PRD-00729,LEG-100728,AUR-000729,Pulse Computer Product 729,Mira,Electronics & Accessories,Computer Accessories,SUP-052,2025-08-28,,129.41,240.98,Active
PRD-00730,LEG-100729,AUR-000730,Aurelia Select Fragrance Product 730,Pulse,Beauty & Personal Care,Fragrance,SUP-016,2022-05-15,,19.3,25.7,Active
PRD-00731,LEG-100730,AUR-000731,Nova Fitness Product 731,Aurelia Select,Sport & Lifestyle,Fitness,SUP-010,2020-03-25,,46.16,62.67,Active
PRD-00732,LEG-100731,AUR-000732,Orion Audio Product 732,Orion,Electronics & Accessories,Audio,SUP-012,2024-10-03,,26.51,53.71,Active
PRD-00733,LEG-100732,AUR-000733,Pulse Computer Product 733,Pulse,Electronics & Accessories,Computer Accessories,SUP-004,2023-06-15,,145.39,258.89,Active
PRD-00734,LEG-100733,AUR-000734,Vela Haircare Product 734,Luma,Beauty & Personal Care,Haircare,SUP-051,2024-06-05,2026-03-28,71.9,149.81,Discontinued
PRD-00735,LEG-100734,AUR-000735,Luma Sports Product 735,Orion,Sport & Lifestyle,Sports Accessories,SUP-048,2022-01-27,,97.98,208.28,Active
PRD-00736,LEG-100735,AUR-000736,Nova Men's Product 736,Aurelia Select,Fashion & Accessories,Men's Clothing,SUP-001,2025-05-13,,48.26,94.86,Active
PRD-00737,LEG-100736,AUR-000737,Nova Travel Product 737,Orion,Sport & Lifestyle,Travel,SUP-027,2026-07-06,2027-06-30,50.43,102.58,Discontinued
PRD-00738,LEG-100737,AUR-000738,Pulse Smart Product 738,Luma,Electronics & Accessories,Smart Devices,SUP-021,2024-12-14,,24.58,42.37,Active
PRD-00739,LEG-100738,AUR-000739,Orion Home Product 739,Vela,Home & Living,Home Décor,SUP-015,2023-02-16,2023-11-18,59.17,76.85,Discontinued
PRD-00740,LEG-100739,AUR-000740,Mira Furniture Product 740,Nova,Home & Living,Furniture,SUP-038,2022-01-24,,61.74,89.49,Active
PRD-00741,LEG-100740,AUR-000741,Nova Footwear Product 741,Vela,Fashion & Accessories,Footwear,SUP-063,2021-06-03,,36.24,58.41,Active
PRD-00742,LEG-100741,AUR-000742,Luma Chargers Product 742,Vela,Electronics & Accessories,Chargers,SUP-013,2024-08-30,,48.49,94.94,Active
PRD-00743,LEG-100742,AUR-000743,Vela Audio Product 743,Solara,Electronics & Accessories,Audio,SUP-063,2020-06-29,,21.95,43.31,Active
PRD-00744,LEG-100743,AUR-000744,Orion Fragrance Product 744,Luma,Beauty & Personal Care,Fragrance,SUP-047,2023-07-05,,53.63,77.8,Active
PRD-00745,LEG-100744,AUR-000745,Luma Computer Product 745,Aurelia Select,Electronics & Accessories,Computer Accessories,SUP-041,2024-06-18,2025-12-19,305.14,478.43,Discontinued
PRD-00746,LEG-100745,AUR-000746,Pulse Home Product 746,Orion,Home & Living,Home Décor,SUP-047,2023-12-01,,30.51,41.82,Active
PRD-00747,LEG-100746,AUR-000747,Mira Kitchen Product 747,Mira,Home & Living,Kitchen,SUP-058,2025-12-08,2026-10-19,122.99,163.55,Discontinued
PRD-00748,LEG-100747,AUR-000748,Mira Chargers Product 748,Nova,Electronics & Accessories,Chargers,SUP-023,2022-12-01,,92.28,114.6,Active
PRD-00749,LEG-100748,AUR-000749,Orion Fitness Product 749,Luma,Sport & Lifestyle,Fitness,SUP-069,2020-03-08,,59.13,98.68,Active
PRD-00750,LEG-100749,AUR-000750,Nova Kitchen Product 750,Nova,Home & Living,Kitchen,SUP-003,2024-06-07,2026-06-13,85.38,119.66,Discontinued
PRD-00751,LEG-100750,AUR-000751,Pulse Fitness Product 751,Vela,Sport & Lifestyle,fitness,SUP-005,2026-02-07,,33.58,73.46,Active
PRD-00752,LEG-100751,AUR-000752,Mira Sports Product 752,Luma,Sport & Lifestyle,Sports Accessories,SUP-047,2024-11-08,,37.36,71.93,Active
PRD-00753,LEG-100752,AUR-000753,Orion Haircare Product 753,Luma,Beauty & Personal Care,Haircare,SUP-060,2023-08-04,,186.21,285.13,Active
PRD-00754,LEG-100753,AUR-000754,Pulse Fitness Product 754,Solara,Sport & Lifestyle,Fitness,SUP-065,2023-01-15,,81.75,140.46,Active
PRD-00755,LEG-100754,AUR-000755,Luma Men's Product 755,Luma,Fashion & Accessories,Men's Clothing,SUP-058,2024-01-07,,40.48,59.31,Active
PRD-00756,LEG-100755,AUR-000756,Luma Home Product 756,Mira,Home & Living,Home Décor,SUP-046,2020-04-19,,75.63,114.96,Active
PRD-00757,LEG-100756,AUR-000757,Mira Men's Product 757,Vela,Fashion & Accessories,Men's Clothing,SUP-009,2025-10-27,2026-11-01,34.37,57.05,Discontinued
PRD-00758,LEG-100757,AUR-000758,Vela Chargers Product 758,Aurelia Select,Electronics & Accessories,Chargers,SUP-027,2024-02-04,,58.33,85.69,Active
PRD-00759,LEG-100758,AUR-000759,Pulse Sports Product 759,Mira,Sport & Lifestyle,Sports Accessories,SUP-059,2022-07-01,,39.86,56.84,Active
PRD-00760,LEG-100759,AUR-000760,Solara Women's Product 760,Nova,Fashion & Accessories,Women's Clothing,SUP-067,2026-04-16,,31.5,54.73,Active
PRD-00761,LEG-100760,AUR-000761,Luma Chargers Product 761,Pulse,Electronics & Accessories,Chargers,SUP-049,2022-11-02,,36.56,54.84,Active
PRD-00762,LEG-100761,AUR-000762,Orion Audio Product 762,Pulse,Electronics & Accessories,Audio,SUP-029,2022-09-22,,81.56,104.37,Active
PRD-00763,LEG-100762,AUR-000763,Solara Travel Product 763,Solara,Sport & Lifestyle,Travel,SUP-063,2022-09-22,,100.68,164.0,Active
PRD-00764,LEG-100763,AUR-000764,Luma Skincare Product 764,Mira,Beauty & Personal Care,Skincare,SUP-022,2025-11-07,2027-05-16,58.91,99.85,Discontinued
PRD-00765,LEG-100764,AUR-000765,Orion Furniture Product 765,Vela,Home & Living,Furniture,SUP-020,2020-10-13,,20.84,28.17,Active
PRD-00766,LEG-100765,AUR-000766,Solara Home Product 766,Nova,Home & Living,Home Décor,SUP-030,2021-10-20,,37.58,45.84,Active
PRD-00767,LEG-100766,AUR-000767,Nova Fragrance Product 767,Mira,Beauty & Personal Care,Fragrance,SUP-062,2022-01-11,,19.61,31.81,Active
PRD-00768,LEG-100767,AUR-000768,Luma Haircare Product 768,Pulse,Beauty & Personal Care,Haircare,SUP-003,2022-02-28,,18.57,22.9,Active
PRD-00769,LEG-100768,AUR-000769,Luma Furniture Product 769,Luma,Home & Living,Furniture,SUP-018,2021-04-09,,26.53,34.31,Active
PRD-00770,LEG-100769,AUR-000770,Luma Fitness Product 770,Aurelia Select,Sport & Lifestyle,Fitness,SUP-022,2020-12-17,,210.01,353.43,Active
PRD-00771,LEG-100770,AUR-000771,Pulse Smart Product 771,Aurelia Select,Electronics & Accessories,Smart Devices,SUP-037,2022-08-26,,28.77,62.62,Active
PRD-00772,LEG-100771,AUR-000772,Mira Men's Product 772,Mira,Fashion & Accessories,Men's Clothing,SUP-062,2021-05-04,,77.11,113.75,Active
PRD-00773,LEG-100772,AUR-000773,Pulse Home Product 773,Luma,Home & Living,Home Décor,SUP-024,2023-03-03,,64.17,142.25,Active
PRD-00774,LEG-100773,AUR-000774,Luma Sports Product 774,Solara,Sport & Lifestyle,Sports Accessories,SUP-059,2022-06-28,,117.59,147.24,Active
PRD-00775,LEG-100774,AUR-000775,Vela Fitness Product 775,Pulse,Sport & Lifestyle,Fitness,SUP-050,2025-09-24,,34.29,61.3,Active
PRD-00776,LEG-100775,AUR-000776,Aurelia Select Furniture Product 776,Vela,Home & Living,Furniture,SUP-067,2020-12-24,,94.66,145.37,Active
PRD-00777,LEG-100776,AUR-000777,Luma Travel Product 777,Nova,Sport & Lifestyle,Travel,SUP-023,2025-10-06,,148.66,295.03,Active
PRD-00778,LEG-100777,AUR-000778,Nova Skincare Product 778,Nova,Beauty & Personal Care,Skincare,SUP-062,2020-03-23,,164.48,201.26,Active
PRD-00779,LEG-100778,AUR-000779,Pulse Furniture Product 779,Pulse,Home & Living,Furniture,SUP-048,2021-02-10,,43.05,53.96,Active
PRD-00780,LEG-100779,AUR-000780,Vela Bags Product 780,Mira,Fashion & Accessories,Bags,SUP-049,2023-11-16,,31.55,46.07,Active
PRD-00781,LEG-100780,AUR-000781,Pulse Audio Product 781,Luma,Electronics & Accessories,Audio,SUP-033,2025-12-31,,22.64,30.47,Active
PRD-00782,LEG-100781,AUR-000782,Nova Haircare Product 782,Orion,Beauty & Personal Care,Haircare,SUP-070,2023-09-13,,81.5,126.27,Active
PRD-00783,LEG-100782,AUR-000783,Vela Fragrance Product 783,Aurelia Select,Beauty & Personal Care,Fragrance,SUP-001,2024-04-24,,25.75,35.3,Active
PRD-00784,LEG-100783,AUR-000784,Aurelia Select Fitness Product 784,Pulse,Sport & Lifestyle,Fitness,SUP-027,2020-01-27,,21.64,41.73,Active
PRD-00785,LEG-100784,AUR-000785,Solara Computer Product 785,Nova,Electronics & Accessories,Computer Accessories,SUP-020,2020-10-27,,72.06,108.32,Active
PRD-00786,LEG-100785,AUR-000786,Orion Fragrance Product 786,Pulse,Beauty & Personal Care,Fragrance,SUP-047,2022-02-17,,121.34,244.56,Active
PRD-00787,LEG-100786,AUR-000787,Pulse Sports Product 787,Vela,Sport & Lifestyle,Sports Accessories,SUP-053,2023-01-29,,78.11,102.06,Active
PRD-00788,LEG-100787,AUR-000788,Luma Travel Product 788,Solara,Sport & Lifestyle,Travel,SUP-062,2026-01-01,2027-03-23,30.81,40.43,Discontinued
PRD-00789,LEG-100788,AUR-000789,Solara Chargers Product 789,Pulse,Electronics & Accessories,Chargers,SUP-018,2021-08-18,,34.93,66.52,Active
PRD-00790,LEG-100789,AUR-000790,Mira Men's Product 790,Luma,Fashion & Accessories,Men's Clothing,SUP-013,2020-09-28,,23.4,38.94,Active
PRD-00791,LEG-100790,AUR-000791,Solara Bedding Product 791,Aurelia Select,Home & Living,Bedding,SUP-021,2021-09-09,,96.16,134.46,Active
PRD-00792,LEG-100791,AUR-000792,Nova Skincare Product 792,Luma,Beauty & Personal Care,Skincare,SUP-061,2021-04-24,,111.59,172.63,Active
PRD-00793,LEG-100792,AUR-000793,Nova Travel Product 793,Nova,Sport & Lifestyle,Travel,SUP-034,2024-04-10,,121.49,191.96,Active
PRD-00794,LEG-100793,AUR-000794,Nova Kitchen Product 794,Aurelia Select,Home & Living,Kitchen,SUP-050,2021-06-07,,79.9,143.36,Active
PRD-00795,LEG-100794,AUR-000795,Aurelia Select Fragrance Product 795,Luma,Beauty & Personal Care,Fragrance,SUP-064,2024-09-14,2026-10-22,11.42,15.93,Discontinued
PRD-00796,LEG-100795,AUR-000796,Vela Skincare Product 796,Orion,Beauty & Personal Care,Skincare,SUP-025,2023-12-26,2026-08-22,196.7,269.18,Discontinued
PRD-00797,LEG-100796,AUR-000797,Luma Men's Product 797,Aurelia Select,Fashion & Accessories,Men's Clothing,SUP-047,2023-08-10,,63.88,107.51,Active
PRD-00798,LEG-100797,AUR-000798,Luma Furniture Product 798,Nova,Home & Living,Furniture,SUP-036,2026-01-02,,34.01,48.21,Active
PRD-00799,LEG-100798,AUR-000799,Pulse Fragrance Product 799,Pulse,Beauty & Personal Care,Fragrance,SUP-026,2023-08-10,,21.21,36.73,Active
PRD-00800,LEG-100799,AUR-000800,Nova Fitness Product 800,Nova,Sport & Lifestyle,Fitness,SUP-037,2024-01-26,,100.36,128.06,Active
PRD-00801,LEG-100800,AUR-000801,Solara Sports Product 801,Orion,Sport & Lifestyle,Sports Accessories,SUP-029,2025-06-13,2026-10-31,8.02,14.75,Discontinued
PRD-00802,LEG-100801,AUR-000802,Mira Outdoor Product 802,Pulse,Sport & Lifestyle,Outdoor,SUP-001,2025-02-01,2027-04-13,32.28,41.44,Discontinued
PRD-00803,LEG-100802,AUR-000803,Pulse Smart Product 803,Nova,Electronics & Accessories,Smart Devices,SUP-010,2024-12-07,,44.46,90.56,Active
PRD-00804,LEG-100803,AUR-000804,Solara Sports Product 804,Nova,Sport & Lifestyle,Sports Accessories,SUP-066,2025-10-04,,167.34,233.42,Active
PRD-00805,LEG-100804,AUR-000805,Mira Chargers Product 805,Pulse,Electronics & Accessories,Chargers,SUP-062,2024-08-28,,24.08,34.43,Active
PRD-00806,LEG-100805,AUR-000806,Mira Kitchen Product 806,Mira,Home & Living,Kitchen,SUP-004,2023-11-23,,43.39,79.57,Active
PRD-00807,LEG-100806,AUR-000807,Orion Skincare Product 807,Nova,Beauty & Personal Care,Skincare,SUP-049,2023-02-12,,79.19,103.15,Active
PRD-00808,LEG-100807,AUR-000808,Solara Home Product 808,Pulse,Home & Living,Home Décor,SUP-046,2024-03-17,,213.93,358.28,Active
PRD-00809,LEG-100808,AUR-000809,Orion Fitness Product 809,Vela,Sport & Lifestyle,Fitness,SUP-037,2022-06-26,,32.61,44.91,Active
PRD-00810,LEG-100809,AUR-000810,Solara Bags Product 810,Nova,Fashion & Accessories,Bags,SUP-023,2024-09-18,2026-08-05,146.49,262.17,Discontinued
PRD-00811,LEG-100810,AUR-000811,Solara Fragrance Product 811,Vela,Beauty & Personal Care,Fragrance,SUP-035,2025-11-24,,112.13,191.72,Active
PRD-00812,LEG-100811,AUR-000812,Mira Home Product 812,Vela,Home & Living,Home Décor,SUP-031,2022-06-30,,59.35,90.68,Active
PRD-00813,LEG-100812,AUR-000813,Vela Kitchen Product 813,Vela,Home & Living,Kitchen,SUP-026,2022-01-25,,21.3,32.8,Active
PRD-00814,LEG-100813,AUR-000814,Luma Kitchen Product 814,Nova,Home & Living,Kitchen,SUP-016,2024-03-22,2026-07-26,273.08,555.07,Discontinued
PRD-00815,LEG-100814,AUR-000815,Aurelia Select Bags Product 815,Aurelia Select,Fashion & Accessories,Bags,SUP-062,2024-04-05,,65.46,110.47,Active
PRD-00816,LEG-100815,AUR-000816,Mira Chargers Product 816,Orion,Electronics & Accessories,Chargers,SUP-063,2025-07-18,,147.76,193.44,Active
PRD-00817,LEG-100816,AUR-000817,Pulse Kitchen Product 817,Vela,Home & Living,Kitchen,SUP-017,2021-06-01,,143.83,219.08,Active
PRD-00818,LEG-100817,AUR-000818,Mira Bags Product 818,Aurelia Select,Fashion & Accessories,Bags,SUP-065,2020-06-19,,52.39,76.85,Active
PRD-00819,LEG-100818,AUR-000819,Luma Computer Product 819,Mira,Electronics & Accessories,Computer Accessories,SUP-016,2022-12-06,,23.41,42.61,Active
PRD-00820,LEG-100819,AUR-000820,Solara Travel Product 820,Aurelia Select,Sport & Lifestyle,Travel,SUP-002,2020-06-14,,43.21,93.27,Active
PRD-00821,LEG-100820,AUR-000821,Nova Bedding Product 821,Solara,Home & Living,Bedding,SUP-047,2025-05-11,,18.48,38.14,Active
PRD-00822,LEG-100821,AUR-000822,Luma Sports Product 822,Orion,Sport & Lifestyle,Sports Accessories,SUP-031,2025-01-29,,13.71,23.06,Active
PRD-00823,LEG-100822,AUR-000823,Solara Computer Product 823,Solara,Electronics & Accessories,Computer Accessories,SUP-024,2021-10-03,,284.82,494.42,Active
PRD-00824,LEG-100823,AUR-000824,Vela Cosmetics Product 824,Pulse,Beauty & Personal Care,Cosmetics,SUP-048,2026-02-09,,59.33,84.39,Active
PRD-00825,LEG-100824,AUR-000825,Orion Computer Product 825,Mira,Electronics & Accessories,Computer Accessories,SUP-024,2021-05-07,,114.44,238.44,Active
PRD-00826,LEG-100825,AUR-000826,Vela Outdoor Product 826,Nova,Sport & Lifestyle,Outdoor,SUP-035,2022-07-25,,37.64,74.47,Active
PRD-00827,LEG-100826,AUR-000827,Pulse Bedding Product 827,Vela,Home & Living,Bedding,SUP-019,2026-05-03,,72.34,91.67,Active
PRD-00828,LEG-100827,AUR-000828,Aurelia Select Bedding Product 828,Luma,Home & Living,Bedding,SUP-054,2021-06-15,,55.11,117.92,Active
PRD-00829,LEG-100828,AUR-000829,Solara Haircare Product 829,Mira,Beauty & Personal Care,Haircare,SUP-039,2021-04-14,,66.09,113.4,Active
PRD-00830,LEG-100829,AUR-000830,Pulse Audio Product 830,Nova,Electronics & Accessories,Audio,SUP-021,2022-11-19,,23.09,39.75,Active
PRD-00831,LEG-100830,AUR-000831,Orion Men's Product 831,Mira,Fashion & Accessories,Men's Clothing,SUP-013,2021-03-24,,60.18,82.94,Active
PRD-00832,LEG-100831,AUR-000832,Orion Fragrance Product 832,Solara,Beauty & Personal Care,Fragrance,SUP-047,2023-02-14,,51.91,79.5,Active
PRD-00833,LEG-100832,AUR-000833,Solara Sports Product 833,Aurelia Select,Sport & Lifestyle,Sports Accessories,SUP-053,2024-02-26,,38.68,53.74,Active
PRD-00834,LEG-100833,AUR-000834,Vela Footwear Product 834,Luma,Fashion & Accessories,Footwear,SUP-037,2025-04-09,,76.69,110.02,Active
PRD-00835,LEG-100834,AUR-000835,Mira Chargers Product 835,Mira,Electronics & Accessories,Chargers,SUP-011,2022-03-06,,109.63,146.45,Active
PRD-00836,LEG-100835,AUR-000836,Mira Fragrance Product 836,Luma,Beauty & Personal Care,Fragrance,SUP-022,2024-10-25,,51.78,91.62,Active
PRD-00837,LEG-100836,AUR-000837,Pulse Computer Product 837,Nova,Electronics & Accessories,Computer Accessories,SUP-011,2026-03-15,2027-04-23,39.17,49.98,Discontinued
PRD-00838,LEG-100837,AUR-000838,Vela Kitchen Product 838,Solara,Home & Living,Kitchen,SUP-041,2024-09-27,2025-05-23,62.77,123.55,Discontinued
PRD-00839,LEG-100838,AUR-000839,Pulse Chargers Product 839,Orion,Electronics & Accessories,Chargers,SUP-057,2025-02-07,,54.76,77.37,Active
PRD-00840,LEG-100839,AUR-000840,Pulse Computer Product 840,Luma,Electronics & Accessories,Computer Accessories,SUP-024,2021-10-12,,233.62,293.33,Active
PRD-00841,LEG-100840,AUR-000841,Vela Men's Product 841,Orion,Fashion & Accessories,Men's Clothing,SUP-011,2025-06-07,,18.18,32.66,Active
PRD-00842,LEG-100841,AUR-000842,Pulse Home Product 842,Nova,Home & Living,Home Décor,SUP-013,2021-01-31,,29.96,36.55,Active
PRD-00843,LEG-100842,AUR-000843,Aurelia Select Bags Product 843,Aurelia Select,Fashion & Accessories,Bags,SUP-051,2023-12-07,,113.71,151.38,Active
PRD-00844,LEG-100843,AUR-000844,Nova Fitness Product 844,Orion,Sport & Lifestyle,Fitness,SUP-020,2025-02-21,,64.11,80.25,Active
PRD-00845,LEG-100844,AUR-000845,Orion Bags Product 845,Vela,Fashion & Accessories,Bags,SUP-032,2026-01-07,,24.21,52.27,Active
PRD-00846,LEG-100845,AUR-000846,Luma Computer Product 846,Luma,Electronics & Accessories,Computer Accessories,SUP-068,2020-06-04,2022-06-20,107.62,180.05,Discontinued
PRD-00847,LEG-100846,AUR-000847,Aurelia Select Furniture Product 847,Solara,Home & Living,Furniture,SUP-042,2025-04-09,,31.54,39.83,Active
PRD-00848,LEG-100847,AUR-000848,Orion Cosmetics Product 848,Mira,Beauty & Personal Care,Cosmetics,SUP-018,2023-12-20,,34.48,61.91,Active
PRD-00849,LEG-100848,AUR-000849,Mira Outdoor Product 849,Pulse,Sport & Lifestyle,Outdoor,SUP-068,2020-11-03,,26.81,33.3,Active
PRD-00850,LEG-100849,AUR-000850,Solara Sports Product 850,Mira,Sport & Lifestyle,Sports Accessories,SUP-070,2025-09-11,,51.96,82.18,Active
PRD-00851,LEG-100850,AUR-000851,Mira Furniture Product 851,Orion,Home & Living,Furniture,SUP-047,2025-06-05,2026-04-23,59.87,93.83,Discontinued
PRD-00852,LEG-100851,AUR-000852,Luma Fragrance Product 852,Orion,Beauty & Personal Care,Fragrance,SUP-002,2020-12-16,,127.85,232.03,Active
PRD-00853,LEG-100852,AUR-000853,Solara Men's Product 853,Orion,Fashion & Accessories,Men's Clothing,SUP-061,2025-09-04,2026-09-19,92.22,123.31,Discontinued
PRD-00854,LEG-100853,AUR-000854,Mira Fitness Product 854,Mira,Sport & Lifestyle,Fitness,SUP-039,2023-08-21,,22.78,39.26,Active
PRD-00855,LEG-100854,AUR-000855,Orion Bags Product 855,Vela,Fashion & Accessories,Bags,SUP-001,2023-09-18,,88.35,112.53,Active
PRD-00856,LEG-100855,AUR-000856,Vela Sports Product 856,Pulse,Sport & Lifestyle,Sports Accessories,SUP-056,2021-01-05,,52.99,110.72,Active
PRD-00857,LEG-100856,AUR-000857,Luma Haircare Product 857,Pulse,Beauty & Personal Care,Haircare,SUP-049,2025-07-28,2026-12-31,70.72,148.41,Discontinued
PRD-00858,LEG-100857,AUR-000858,Nova Kitchen Product 858,Pulse,Home & Living,Kitchen,SUP-031,2026-06-12,,35.29,45.27,Active
PRD-00859,LEG-100858,AUR-000859,Orion Sports Product 859,Orion,Sport & Lifestyle,Sports Accessories,SUP-053,2020-08-16,,115.12,218.25,Active
PRD-00860,LEG-100859,AUR-000860,Luma Furniture Product 860,Luma,Home & Living,Furniture,SUP-038,2021-09-01,2022-12-15,47.82,88.03,Discontinued
PRD-00861,LEG-100860,AUR-000861,Mira Bags Product 861,Orion,Fashion & Accessories,Bags,SUP-063,2025-06-28,,65.28,93.56,Active
PRD-00862,LEG-100861,AUR-000862,Aurelia Select Kitchen Product 862,Luma,Home & Living,Kitchen,SUP-007,2021-10-20,,50.41,89.6,Active
PRD-00863,LEG-100862,AUR-000863,Luma Fitness Product 863,Nova,Sport & Lifestyle,Fitness,SUP-037,2023-01-23,,65.98,115.87,Active
PRD-00864,LEG-100863,AUR-000864,Mira Smart Product 864,Aurelia Select,Electronics & Accessories,Smart Devices,SUP-030,2021-04-12,2022-01-25,35.67,54.25,Discontinued
PRD-00865,LEG-100864,AUR-000865,Aurelia Select Men's Product 865,Mira,Fashion & Accessories,Men's Clothing,SUP-028,2023-05-28,,19.69,25.93,Active
PRD-00866,LEG-100865,AUR-000866,Orion Computer Product 866,Mira,Electronics & Accessories,Computer Accessories,SUP-048,2021-08-05,,80.05,112.02,Active
PRD-00867,LEG-100866,AUR-000867,Solara Skincare Product 867,Nova,Beauty & Personal Care,Skincare,SUP-019,2022-05-02,,69.29,113.27,Active
PRD-00868,LEG-100867,AUR-000868,Pulse Footwear Product 868,Nova,Fashion & Accessories,Footwear,SUP-070,2025-10-17,,28.72,36.94,Active
PRD-00869,LEG-100868,AUR-000869,Vela Haircare Product 869,Orion,Beauty & Personal Care,Haircare,SUP-049,2023-08-27,,108.17,218.69,Active
PRD-00870,LEG-100869,AUR-000870,Vela Women's Product 870,Pulse,Fashion & Accessories,Women's Clothing,SUP-057,2022-09-19,,15.91,25.86,Active
PRD-00871,LEG-100870,AUR-000871,Vela Furniture Product 871,Mira,Home & Living,Furniture,SUP-013,2021-10-12,2024-02-03,71.24,136.33,Discontinued
PRD-00872,LEG-100871,AUR-000872,Mira Outdoor Product 872,Pulse,Sport & Lifestyle,Outdoor,SUP-040,2022-01-10,2022-11-15,81.08,100.83,Discontinued
PRD-00873,LEG-100872,AUR-000873,Aurelia Select Smart Product 873,Nova,Electronics & Accessories,Smart Devices,SUP-033,2024-07-28,,32.91,51.14,Active
PRD-00874,LEG-100873,AUR-000874,Vela Fragrance Product 874,Solara,Beauty & Personal Care,Fragrance,SUP-007,2026-06-06,,20.18,26.9,Active
